Id,Rating
336522,5
336523,1
336524,5
336525,1
336526,2
336527,5
336528,1
336529,5
336530,5
336531,1
336532,5
336533,1
336534,5
336535,5
336536,5
336537,5
336538,1
336539,1
336540,3
336541,5
336542,5
336543,5
336544,5
336545,5
336546,1
336547,5
336548,5
336549,5
336550,5
336551,5
336552,5
336553,5
336554,5
336555,5
336556,5
336557,5
336558,5
336559,5
336560,4
336561,4
336562,3
336563,1
336564,5
336565,3
336566,5
336567,3
336568,5
336569,5
336570,2
336571,5
336572,5
336573,3
336574,5
336575,1
336576,1
336577,5
336578,5
336579,1
336580,5
336581,5
336582,5
336583,5
336584,5
336585,5
336586,1
336587,1
336588,1
336589,3
336590,2
336591,5
336592,4
336593,4
336594,5
336595,5
336596,5
336597,5
336598,5
336599,1
336600,1
336601,5
336602,1
336603,1
336604,1
336605,5
336606,4
336607,3
336608,2
336609,5
336610,5
336611,5
336612,4
336613,5
336614,5
336615,5
336616,5
336617,5
336618,1
336619,5
336620,5
336621,1
336622,4
336623,5
336624,3
336625,5
336626,3
336627,1
336628,5
336629,5
336630,5
336631,1
336632,5
336633,2
336634,5
336635,5
336636,5
336637,5
336638,3
336639,5
336640,5
336641,5
336642,5
336643,5
336644,5
336645,1
336646,1
336647,5
336648,1
336649,5
336650,5
336651,5
336652,5
336653,3
336654,1
336655,5
336656,3
336657,5
336658,5
336659,5
336660,1
336661,5
336662,3
336663,5
336664,5
336665,4
336666,4
336667,5
336668,1
336669,1
336670,5
336671,5
336672,5
336673,2
336674,5
336675,1
336676,5
336677,5
336678,5
336679,5
336680,5
336681,5
336682,4
336683,5
336684,5
336685,5
336686,3
336687,3
336688,1
336689,5
336690,5
336691,3
336692,1
336693,5
336694,2
336695,5
336696,4
336697,1
336698,1
336699,5
336700,1
336701,5
336702,1
336703,3
336704,5
336705,5
336706,5
336707,1
336708,5
336709,5
336710,5
336711,5
336712,5
336713,1
336714,3
336715,5
336716,1
336717,2
336718,4
336719,1
336720,1
336721,1
336722,5
336723,5
336724,1
336725,5
336726,5
336727,5
336728,1
336729,5
336730,5
336731,1
336732,5
336733,4
336734,5
336735,5
336736,1
336737,5
336738,1
336739,5
336740,1
336741,5
336742,1
336743,1
336744,2
336745,5
336746,3
336747,5
336748,1
336749,1
336750,1
336751,1
336752,4
336753,1
336754,5
336755,5
336756,1
336757,5
336758,5
336759,3
336760,4
336761,3
336762,5
336763,1
336764,5
336765,5
336766,1
336767,2
336768,3
336769,5
336770,2
336771,1
336772,5
336773,5
336774,3
336775,5
336776,5
336777,4
336778,5
336779,5
336780,5
336781,5
336782,5
336783,5
336784,5
336785,4
336786,5
336787,5
336788,5
336789,5
336790,5
336791,1
336792,5
336793,1
336794,4
336795,5
336796,1
336797,3
336798,1
336799,1
336800,5
336801,5
336802,5
336803,5
336804,5
336805,1
336806,5
336807,5
336808,3
336809,1
336810,4
336811,1
336812,1
336813,2
336814,1
336815,3
336816,2
336817,3
336818,4
336819,5
336820,5
336821,3
336822,1
336823,5
336824,3
336825,4
336826,4
336827,1
336828,4
336829,4
336830,4
336831,5
336832,3
336833,5
336834,3
336835,5
336836,4
336837,5
336838,3
336839,5
336840,5
336841,3
336842,1
336843,1
336844,2
336845,1
336846,5
336847,5
336848,5
336849,5
336850,4
336851,5
336852,4
336853,5
336854,5
336855,5
336856,1
336857,4
336858,5
336859,5
336860,5
336861,1
336862,5
336863,5
336864,3
336865,2
336866,1
336867,5
336868,1
336869,5
336870,4
336871,5
336872,2
336873,1
336874,5
336875,5
336876,1
336877,5
336878,1
336879,4
336880,1
336881,5
336882,5
336883,1
336884,5
336885,3
336886,4
336887,4
336888,2
336889,5
336890,3
336891,1
336892,5
336893,5
336894,1
336895,5
336896,5
336897,3
336898,5
336899,2
336900,5
336901,5
336902,5
336903,5
336904,4
336905,1
336906,5
336907,1
336908,4
336909,1
336910,5
336911,3
336912,4
336913,5
336914,3
336915,5
336916,1
336917,4
336918,5
336919,4
336920,4
336921,5
336922,5
336923,3
336924,2
336925,3
336926,5
336927,4
336928,4
336929,3
336930,5
336931,5
336932,5
336933,3
336934,3
336935,5
336936,1
336937,5
336938,4
336939,1
336940,5
336941,5
336942,5
336943,5
336944,5
336945,1
336946,2
336947,5
336948,5
336949,1
336950,5
336951,5
336952,4
336953,3
336954,5
336955,1
336956,2
336957,1
336958,5
336959,5
336960,5
336961,5
336962,3
336963,5
336964,3
336965,4
336966,4
336967,1
336968,1
336969,1
336970,5
336971,5
336972,5
336973,5
336974,5
336975,4
336976,1
336977,5
336978,5
336979,4
336980,3
336981,5
336982,3
336983,1
336984,3
336985,4
336986,1
336987,2
336988,1
336989,4
336990,1
336991,2
336992,1
336993,5
336994,1
336995,5
336996,5
336997,4
336998,5
336999,3
337000,3
337001,1
337002,5
337003,5
337004,1
337005,5
337006,2
337007,5
337008,4
337009,5
337010,5
337011,4
337012,4
337013,5
337014,5
337015,5
337016,4
337017,5
337018,5
337019,4
337020,3
337021,5
337022,5
337023,1
337024,1
337025,5
337026,5
337027,3
337028,1
337029,4
337030,1
337031,5
337032,5
337033,3
337034,3
337035,5
337036,5
337037,1
337038,1
337039,5
337040,4
337041,4
337042,3
337043,3
337044,5
337045,1
337046,3
337047,5
337048,5
337049,5
337050,4
337051,5
337052,5
337053,5
337054,5
337055,4
337056,5
337057,1
337058,1
337059,2
337060,4
337061,1
337062,1
337063,5
337064,5
337065,4
337066,5
337067,5
337068,5
337069,2
337070,5
337071,1
337072,5
337073,5
337074,5
337075,5
337076,4
337077,5
337078,5
337079,5
337080,1
337081,5
337082,1
337083,1
337084,5
337085,5
337086,1
337087,1
337088,5
337089,2
337090,5
337091,5
337092,1
337093,3
337094,5
337095,5
337096,4
337097,5
337098,3
337099,3
337100,5
337101,5
337102,1
337103,1
337104,5
337105,4
337106,4
337107,5
337108,1
337109,1
337110,5
337111,5
337112,3
337113,1
337114,4
337115,1
337116,5
337117,4
337118,5
337119,5
337120,5
337121,4
337122,5
337123,5
337124,4
337125,3
337126,5
337127,4
337128,1
337129,5
337130,5
337131,5
337132,2
337133,5
337134,3
337135,1
337136,4
337137,5
337138,5
337139,1
337140,5
337141,2
337142,5
337143,4
337144,5
337145,5
337146,4
337147,1
337148,2
337149,4
337150,5
337151,1
337152,1
337153,5
337154,4
337155,3
337156,4
337157,3
337158,5
337159,1
337160,1
337161,5
337162,5
337163,4
337164,5
337165,5
337166,5
337167,2
337168,5
337169,1
337170,5
337171,5
337172,5
337173,5
337174,4
337175,3
337176,3
337177,5
337178,1
337179,3
337180,5
337181,5
337182,5
337183,4
337184,5
337185,5
337186,5
337187,5
337188,1
337189,5
337190,1
337191,1
337192,5
337193,5
337194,1
337195,4
337196,5
337197,5
337198,5
337199,4
337200,5
337201,5
337202,4
337203,3
337204,5
337205,1
337206,5
337207,2
337208,5
337209,5
337210,1
337211,3
337212,5
337213,5
337214,4
337215,5
337216,5
337217,1
337218,5
337219,2
337220,5
337221,4
337222,5
337223,5
337224,4
337225,5
337226,1
337227,1
337228,5
337229,5
337230,3
337231,1
337232,4
337233,1
337234,5
337235,4
337236,1
337237,5
337238,5
337239,5
337240,2
337241,5
337242,3
337243,1
337244,4
337245,5
337246,5
337247,5
337248,4
337249,5
337250,1
337251,1
337252,2
337253,4
337254,1
337255,5
337256,3
337257,3
337258,5
337259,5
337260,1
337261,1
337262,5
337263,4
337264,4
337265,1
337266,2
337267,4
337268,5
337269,1
337270,1
337271,5
337272,4
337273,3
337274,4
337275,1
337276,4
337277,4
337278,1
337279,3
337280,5
337281,5
337282,1
337283,5
337284,5
337285,5
337286,5
337287,5
337288,5
337289,1
337290,4
337291,2
337292,5
337293,1
337294,1
337295,1
337296,5
337297,5
337298,1
337299,1
337300,5
337301,5
337302,5
337303,3
337304,2
337305,1
337306,5
337307,1
337308,5
337309,4
337310,5
337311,1
337312,1
337313,1
337314,5
337315,4
337316,3
337317,2
337318,5
337319,5
337320,5
337321,5
337322,1
337323,1
337324,3
337325,5
337326,5
337327,5
337328,5
337329,5
337330,1
337331,5
337332,5
337333,1
337334,5
337335,5
337336,4
337337,1
337338,5
337339,5
337340,5
337341,1
337342,5
337343,2
337344,5
337345,4
337346,1
337347,1
337348,5
337349,1
337350,5
337351,1
337352,3
337353,5
337354,5
337355,5
337356,1
337357,5
337358,5
337359,5
337360,5
337361,5
337362,4
337363,5
337364,5
337365,1
337366,5
337367,1
337368,5
337369,1
337370,5
337371,4
337372,5
337373,3
337374,5
337375,1
337376,4
337377,5
337378,4
337379,4
337380,5
337381,4
337382,5
337383,5
337384,5
337385,5
337386,5
337387,1
337388,5
337389,5
337390,1
337391,5
337392,5
337393,5
337394,4
337395,1
337396,5
337397,5
337398,4
337399,3
337400,5
337401,5
337402,3
337403,2
337404,3
337405,5
337406,4
337407,4
337408,3
337409,5
337410,5
337411,4
337412,5
337413,5
337414,5
337415,3
337416,3
337417,1
337418,5
337419,5
337420,3
337421,5
337422,5
337423,5
337424,1
337425,5
337426,5
337427,3
337428,1
337429,4
337430,1
337431,3
337432,5
337433,3
337434,5
337435,4
337436,5
337437,3
337438,5
337439,5
337440,3
337441,5
337442,3
337443,3
337444,5
337445,1
337446,5
337447,4
337448,1
337449,5
337450,5
337451,1
337452,5
337453,3
337454,4
337455,4
337456,1
337457,4
337458,4
337459,4
337460,5
337461,4
337462,1
337463,5
337464,5
337465,1
337466,5
337467,5
337468,3
337469,4
337470,3
337471,1
337472,1
337473,5
337474,5
337475,5
337476,1
337477,2
337478,5
337479,5
337480,1
337481,1
337482,5
337483,1
337484,5
337485,5
337486,4
337487,5
337488,3
337489,3
337490,1
337491,5
337492,5
337493,5
337494,1
337495,1
337496,5
337497,1
337498,5
337499,5
337500,5
337501,5
337502,4
337503,3
337504,5
337505,5
337506,3
337507,4
337508,5
337509,3
337510,5
337511,3
337512,1
337513,3
337514,4
337515,1
337516,2
337517,1
337518,4
337519,1
337520,2
337521,5
337522,1
337523,3
337524,5
337525,1
337526,2
337527,4
337528,1
337529,1
337530,1
337531,4
337532,3
337533,5
337534,1
337535,2
337536,1
337537,5
337538,5
337539,5
337540,5
337541,5
337542,5
337543,5
337544,4
337545,5
337546,5
337547,5
337548,5
337549,5
337550,1
337551,5
337552,5
337553,4
337554,1
337555,5
337556,1
337557,4
337558,1
337559,5
337560,3
337561,5
337562,1
337563,5
337564,5
337565,1
337566,2
337567,3
337568,5
337569,2
337570,1
337571,5
337572,5
337573,5
337574,1
337575,2
337576,5
337577,5
337578,1
337579,5
337580,5
337581,5
337582,1
337583,5
337584,3
337585,4
337586,4
337587,2
337588,5
337589,3
337590,1
337591,5
337592,5
337593,1
337594,5
337595,5
337596,5
337597,1
337598,5
337599,5
337600,1
337601,1
337602,2
337603,1
337604,3
337605,2
337606,3
337607,4
337608,5
337609,5
337610,3
337611,2
337612,4
337613,4
337614,5
337615,2
337616,5
337617,1
337618,5
337619,1
337620,2
337621,5
337622,5
337623,5
337624,4
337625,4
337626,3
337627,1
337628,5
337629,3
337630,5
337631,5
337632,5
337633,5
337634,5
337635,5
337636,5
337637,5
337638,5
337639,5
337640,5
337641,5
337642,5
337643,3
337644,5
337645,5
337646,4
337647,5
337648,5
337649,5
337650,5
337651,5
337652,2
337653,5
337654,5
337655,5
337656,5
337657,3
337658,5
337659,5
337660,5
337661,4
337662,5
337663,3
337664,5
337665,3
337666,1
337667,5
337668,5
337669,5
337670,1
337671,5
337672,1
337673,5
337674,5
337675,1
337676,5
337677,1
337678,5
337679,5
337680,5
337681,5
337682,1
337683,4
337684,5
337685,1
337686,3
337687,1
337688,1
337689,5
337690,5
337691,2
337692,1
337693,5
337694,5
337695,1
337696,5
337697,1
337698,4
337699,1
337700,5
337701,5
337702,5
337703,5
337704,4
337705,1
337706,5
337707,5
337708,4
337709,3
337710,5
337711,5
337712,5
337713,1
337714,5
337715,5
337716,4
337717,1
337718,5
337719,5
337720,5
337721,1
337722,1
337723,1
337724,5
337725,4
337726,3
337727,2
337728,5
337729,5
337730,5
337731,5
337732,3
337733,2
337734,3
337735,5
337736,4
337737,4
337738,3
337739,5
337740,5
337741,1
337742,5
337743,2
337744,5
337745,4
337746,1
337747,1
337748,5
337749,1
337750,5
337751,5
337752,3
337753,1
337754,5
337755,3
337756,5
337757,5
337758,5
337759,1
337760,5
337761,1
337762,1
337763,2
337764,1
337765,5
337766,5
337767,5
337768,5
337769,4
337770,5
337771,4
337772,5
337773,5
337774,5
337775,1
337776,4
337777,5
337778,5
337779,5
337780,1
337781,4
337782,5
337783,3
337784,5
337785,1
337786,4
337787,5
337788,4
337789,4
337790,5
337791,5
337792,4
337793,5
337794,5
337795,1
337796,5
337797,1
337798,5
337799,1
337800,5
337801,4
337802,5
337803,5
337804,5
337805,3
337806,3
337807,1
337808,5
337809,5
337810,3
337811,1
337812,5
337813,4
337814,1
337815,5
337816,5
337817,5
337818,5
337819,5
337820,1
337821,5
337822,2
337823,5
337824,5
337825,1
337826,5
337827,3
337828,3
337829,5
337830,5
337831,5
337832,3
337833,5
337834,1
337835,5
337836,5
337837,5
337838,3
337839,3
337840,5
337841,5
337842,5
337843,5
337844,5
337845,1
337846,1
337847,5
337848,5
337849,5
337850,4
337851,5
337852,1
337853,3
337854,5
337855,5
337856,5
337857,5
337858,4
337859,5
337860,1
337861,1
337862,5
337863,5
337864,5
337865,5
337866,5
337867,4
337868,5
337869,3
337870,5
337871,5
337872,4
337873,5
337874,4
337875,5
337876,1
337877,5
337878,1
337879,5
337880,1
337881,3
337882,5
337883,5
337884,5
337885,5
337886,5
337887,4
337888,5
337889,5
337890,1
337891,5
337892,5
337893,5
337894,5
337895,5
337896,1
337897,3
337898,5
337899,3
337900,5
337901,1
337902,4
337903,1
337904,2
337905,5
337906,1
337907,3
337908,4
337909,5
337910,5
337911,1
337912,5
337913,5
337914,5
337915,5
337916,1
337917,4
337918,5
337919,5
337920,2
337921,5
337922,5
337923,1
337924,5
337925,5
337926,5
337927,5
337928,5
337929,3
337930,5
337931,5
337932,3
337933,5
337934,5
337935,4
337936,1
337937,5
337938,5
337939,1
337940,1
337941,3
337942,5
337943,5
337944,5
337945,1
337946,5
337947,4
337948,3
337949,5
337950,2
337951,4
337952,1
337953,3
337954,2
337955,5
337956,5
337957,5
337958,3
337959,5
337960,5
337961,5
337962,1
337963,3
337964,5
337965,5
337966,5
337967,5
337968,1
337969,1
337970,5
337971,5
337972,5
337973,5
337974,5
337975,4
337976,5
337977,1
337978,1
337979,5
337980,5
337981,2
337982,5
337983,3
337984,4
337985,5
337986,2
337987,5
337988,5
337989,5
337990,3
337991,5
337992,5
337993,5
337994,3
337995,2
337996,5
337997,5
337998,2
337999,3
338000,5
338001,5
338002,3
338003,5
338004,5
338005,5
338006,5
338007,5
338008,4
338009,1
338010,5
338011,4
338012,5
338013,1
338014,5
338015,5
338016,5
338017,5
338018,1
338019,5
338020,2
338021,1
338022,3
338023,5
338024,1
338025,3
338026,5
338027,5
338028,5
338029,3
338030,5
338031,5
338032,5
338033,1
338034,5
338035,4
338036,3
338037,5
338038,5
338039,1
338040,5
338041,3
338042,4
338043,5
338044,5
338045,3
338046,5
338047,5
338048,1
338049,5
338050,5
338051,4
338052,1
338053,2
338054,5
338055,1
338056,1
338057,3
338058,1
338059,4
338060,5
338061,5
338062,5
338063,5
338064,5
338065,5
338066,2
338067,1
338068,5
338069,5
338070,5
338071,5
338072,1
338073,5
338074,5
338075,2
338076,4
338077,4
338078,1
338079,3
338080,5
338081,4
338082,5
338083,5
338084,5
338085,5
338086,2
338087,1
338088,5
338089,5
338090,1
338091,5
338092,4
338093,5
338094,4
338095,5
338096,1
338097,5
338098,1
338099,5
338100,1
338101,5
338102,4
338103,3
338104,3
338105,5
338106,5
338107,5
338108,3
338109,3
338110,5
338111,3
338112,5
338113,5
338114,5
338115,5
338116,5
338117,4
338118,5
338119,5
338120,1
338121,1
338122,5
338123,5
338124,5
338125,5
338126,1
338127,4
338128,5
338129,5
338130,2
338131,2
338132,5
338133,3
338134,4
338135,5
338136,2
338137,5
338138,5
338139,5
338140,3
338141,5
338142,5
338143,5
338144,5
338145,4
338146,5
338147,1
338148,1
338149,5
338150,5
338151,1
338152,4
338153,1
338154,2
338155,5
338156,1
338157,3
338158,4
338159,5
338160,5
338161,5
338162,1
338163,3
338164,5
338165,5
338166,5
338167,5
338168,4
338169,5
338170,1
338171,5
338172,1
338173,3
338174,5
338175,5
338176,5
338177,5
338178,1
338179,1
338180,5
338181,5
338182,5
338183,5
338184,5
338185,5
338186,1
338187,3
338188,5
338189,3
338190,5
338191,5
338192,5
338193,5
338194,4
338195,5
338196,1
338197,5
338198,1
338199,5
338200,5
338201,1
338202,5
338203,5
338204,5
338205,5
338206,5
338207,4
338208,5
338209,3
338210,5
338211,4
338212,1
338213,3
338214,2
338215,5
338216,5
338217,5
338218,3
338219,5
338220,5
338221,5
338222,5
338223,1
338224,5
338225,5
338226,5
338227,5
338228,5
338229,3
338230,5
338231,3
338232,5
338233,1
338234,5
338235,4
338236,1
338237,5
338238,5
338239,5
338240,5
338241,5
338242,1
338243,5
338244,4
338245,1
338246,5
338247,5
338248,5
338249,5
338250,5
338251,1
338252,5
338253,2
338254,5
338255,5
338256,3
338257,5
338258,5
338259,2
338260,5
338261,3
338262,4
338263,5
338264,3
338265,1
338266,5
338267,5
338268,5
338269,5
338270,3
338271,1
338272,5
338273,3
338274,1
338275,5
338276,5
338277,5
338278,3
338279,1
338280,5
338281,3
338282,1
338283,3
338284,3
338285,5
338286,4
338287,5
338288,5
338289,2
338290,5
338291,5
338292,1
338293,5
338294,5
338295,5
338296,5
338297,5
338298,5
338299,5
338300,1
338301,4
338302,5
338303,5
338304,1
338305,5
338306,1
338307,5
338308,5
338309,4
338310,4
338311,4
338312,5
338313,5
338314,5
338315,5
338316,5
338317,5
338318,5
338319,1
338320,5
338321,5
338322,5
338323,5
338324,4
338325,5
338326,5
338327,5
338328,5
338329,3
338330,5
338331,5
338332,5
338333,5
338334,5
338335,5
338336,5
338337,2
338338,5
338339,5
338340,5
338341,5
338342,4
338343,1
338344,5
338345,5
338346,5
338347,5
338348,5
338349,5
338350,1
338351,5
338352,5
338353,5
338354,5
338355,5
338356,5
338357,5
338358,5
338359,1
338360,5
338361,3
338362,3
338363,1
338364,3
338365,5
338366,5
338367,5
338368,5
338369,5
338370,1
338371,1
338372,5
338373,5
338374,5
338375,2
338376,4
338377,5
338378,5
338379,5
338380,4
338381,5
338382,5
338383,5
338384,5
338385,5
338386,5
338387,5
338388,5
338389,5
338390,5
338391,5
338392,5
338393,4
338394,5
338395,5
338396,5
338397,5
338398,5
338399,4
338400,5
338401,5
338402,5
338403,5
338404,1
338405,5
338406,3
338407,5
338408,1
338409,3
338410,5
338411,5
338412,5
338413,5
338414,2
338415,4
338416,5
338417,5
338418,5
338419,5
338420,1
338421,5
338422,5
338423,5
338424,5
338425,5
338426,4
338427,5
338428,5
338429,5
338430,5
338431,5
338432,5
338433,5
338434,5
338435,5
338436,5
338437,5
338438,5
338439,5
338440,5
338441,4
338442,5
338443,5
338444,5
338445,5
338446,5
338447,5
338448,4
338449,5
338450,4
338451,5
338452,5
338453,5
338454,5
338455,5
338456,5
338457,5
338458,5
338459,5
338460,5
338461,4
338462,5
338463,5
338464,5
338465,5
338466,2
338467,5
338468,5
338469,5
338470,5
338471,5
338472,4
338473,5
338474,5
338475,5
338476,5
338477,5
338478,5
338479,5
338480,3
338481,5
338482,5
338483,5
338484,5
338485,5
338486,5
338487,5
338488,5
338489,5
338490,5
338491,5
338492,5
338493,5
338494,5
338495,5
338496,5
338497,4
338498,5
338499,5
338500,5
338501,4
338502,5
338503,5
338504,5
338505,5
338506,5
338507,2
338508,5
338509,1
338510,5
338511,5
338512,5
338513,5
338514,5
338515,5
338516,5
338517,5
338518,5
338519,5
338520,5
338521,5
338522,5
338523,5
338524,5
338525,5
338526,5
338527,5
338528,5
338529,5
338530,5
338531,5
338532,1
338533,5
338534,5
338535,5
338536,5
338537,5
338538,3
338539,5
338540,5
338541,2
338542,5
338543,5
338544,5
338545,5
338546,5
338547,5
338548,5
338549,5
338550,5
338551,1
338552,5
338553,5
338554,5
338555,5
338556,5
338557,5
338558,4
338559,5
338560,5
338561,5
338562,5
338563,5
338564,5
338565,5
338566,1
338567,1
338568,4
338569,5
338570,5
338571,4
338572,5
338573,5
338574,5
338575,5
338576,5
338577,5
338578,5
338579,5
338580,5
338581,5
338582,5
338583,5
338584,5
338585,5
338586,5
338587,5
338588,5
338589,5
338590,5
338591,4
338592,5
338593,5
338594,5
338595,5
338596,5
338597,5
338598,5
338599,5
338600,5
338601,5
338602,5
338603,5
338604,5
338605,5
338606,5
338607,2
338608,5
338609,5
338610,5
338611,5
338612,5
338613,5
338614,5
338615,5
338616,5
338617,5
338618,5
338619,4
338620,1
338621,4
338622,4
338623,5
338624,5
338625,5
338626,5
338627,5
338628,5
338629,5
338630,4
338631,5
338632,5
338633,5
338634,5
338635,3
338636,4
338637,5
338638,3
338639,5
338640,5
338641,1
338642,5
338643,5
338644,5
338645,5
338646,5
338647,5
338648,4
338649,5
338650,5
338651,5
338652,5
338653,5
338654,5
338655,5
338656,1
338657,1
338658,4
338659,4
338660,5
338661,4
338662,5
338663,5
338664,5
338665,4
338666,5
338667,5
338668,4
338669,5
338670,1
338671,5
338672,5
338673,5
338674,1
338675,5
338676,2
338677,5
338678,5
338679,4
338680,1
338681,5
338682,1
338683,5
338684,5
338685,5
338686,5
338687,4
338688,3
338689,5
338690,5
338691,5
338692,5
338693,5
338694,5
338695,5
338696,5
338697,5
338698,5
338699,5
338700,5
338701,5
338702,5
338703,5
338704,4
338705,5
338706,4
338707,5
338708,5
338709,5
338710,5
338711,5
338712,5
338713,3
338714,4
338715,5
338716,5
338717,4
338718,5
338719,5
338720,5
338721,5
338722,5
338723,1
338724,1
338725,4
338726,1
338727,3
338728,5
338729,5
338730,5
338731,5
338732,5
338733,5
338734,1
338735,5
338736,3
338737,5
338738,4
338739,5
338740,5
338741,5
338742,5
338743,5
338744,5
338745,5
338746,5
338747,5
338748,5
338749,5
338750,5
338751,5
338752,5
338753,1
338754,4
338755,5
338756,4
338757,4
338758,5
338759,5
338760,5
338761,5
338762,5
338763,5
338764,5
338765,5
338766,4
338767,5
338768,5
338769,5
338770,5
338771,5
338772,3
338773,5
338774,5
338775,5
338776,5
338777,5
338778,5
338779,5
338780,5
338781,5
338782,1
338783,5
338784,4
338785,1
338786,5
338787,1
338788,5
338789,5
338790,5
338791,5
338792,2
338793,5
338794,1
338795,5
338796,1
338797,5
338798,5
338799,5
338800,5
338801,1
338802,5
338803,5
338804,5
338805,5
338806,5
338807,5
338808,1
338809,5
338810,5
338811,5
338812,5
338813,1
338814,5
338815,5
338816,5
338817,5
338818,5
338819,5
338820,5
338821,5
338822,5
338823,5
338824,5
338825,5
338826,5
338827,5
338828,5
338829,5
338830,1
338831,5
338832,5
338833,5
338834,5
338835,5
338836,5
338837,5
338838,5
338839,1
338840,5
338841,5
338842,5
338843,5
338844,5
338845,5
338846,5
338847,5
338848,1
338849,5
338850,5
338851,1
338852,5
338853,5
338854,5
338855,5
338856,5
338857,5
338858,5
338859,5
338860,5
338861,5
338862,5
338863,5
338864,4
338865,5
338866,5
338867,5
338868,5
338869,5
338870,5
338871,5
338872,5
338873,5
338874,5
338875,5
338876,5
338877,5
338878,5
338879,1
338880,5
338881,5
338882,5
338883,5
338884,5
338885,2
338886,5
338887,5
338888,5
338889,5
338890,5
338891,5
338892,5
338893,5
338894,5
338895,5
338896,5
338897,5
338898,5
338899,5
338900,3
338901,5
338902,5
338903,5
338904,5
338905,5
338906,5
338907,5
338908,5
338909,5
338910,5
338911,5
338912,5
338913,5
338914,5
338915,5
338916,5
338917,1
338918,1
338919,4
338920,5
338921,5
338922,5
338923,5
338924,5
338925,5
338926,5
338927,5
338928,5
338929,5
338930,5
338931,5
338932,5
338933,2
338934,5
338935,5
338936,5
338937,5
338938,5
338939,4
338940,5
338941,5
338942,5
338943,5
338944,5
338945,5
338946,5
338947,5
338948,5
338949,5
338950,5
338951,5
338952,5
338953,5
338954,5
338955,4
338956,5
338957,5
338958,5
338959,5
338960,3
338961,5
338962,5
338963,5
338964,5
338965,5
338966,5
338967,3
338968,5
338969,5
338970,5
338971,5
338972,5
338973,5
338974,5
338975,5
338976,5
338977,5
338978,5
338979,5
338980,5
338981,5
338982,5
338983,5
338984,5
338985,5
338986,5
338987,5
338988,5
338989,5
338990,5
338991,5
338992,1
338993,5
338994,5
338995,5
338996,4
338997,5
338998,5
338999,4
339000,5
339001,1
339002,1
339003,5
339004,5
339005,5
339006,5
339007,3
339008,5
339009,5
339010,1
339011,4
339012,4
339013,5
339014,5
339015,5
339016,5
339017,5
339018,5
339019,1
339020,5
339021,5
339022,5
339023,5
339024,5
339025,5
339026,5
339027,5
339028,5
339029,5
339030,5
339031,5
339032,5
339033,5
339034,5
339035,5
339036,5
339037,5
339038,1
339039,5
339040,5
339041,5
339042,5
339043,5
339044,5
339045,5
339046,5
339047,5
339048,5
339049,5
339050,5
339051,1
339052,1
339053,5
339054,1
339055,5
339056,2
339057,5
339058,1
339059,5
339060,5
339061,5
339062,1
339063,5
339064,5
339065,5
339066,5
339067,5
339068,5
339069,5
339070,4
339071,5
339072,5
339073,5
339074,5
339075,5
339076,5
339077,5
339078,5
339079,5
339080,5
339081,5
339082,5
339083,4
339084,2
339085,1
339086,5
339087,5
339088,5
339089,1
339090,5
339091,5
339092,5
339093,5
339094,5
339095,5
339096,4
339097,1
339098,5
339099,5
339100,4
339101,5
339102,5
339103,5
339104,5
339105,5
339106,5
339107,5
339108,5
339109,5
339110,1
339111,4
339112,5
339113,5
339114,5
339115,5
339116,5
339117,5
339118,5
339119,5
339120,5
339121,5
339122,5
339123,5
339124,5
339125,5
339126,5
339127,5
339128,5
339129,5
339130,5
339131,5
339132,5
339133,5
339134,5
339135,5
339136,5
339137,5
339138,1
339139,5
339140,5
339141,5
339142,5
339143,5
339144,5
339145,1
339146,4
339147,4
339148,5
339149,3
339150,3
339151,5
339152,5
339153,3
339154,1
339155,5
339156,2
339157,5
339158,5
339159,2
339160,1
339161,4
339162,4
339163,5
339164,3
339165,5
339166,5
339167,5
339168,5
339169,5
339170,5
339171,5
339172,5
339173,5
339174,3
339175,5
339176,5
339177,5
339178,5
339179,5
339180,3
339181,5
339182,5
339183,5
339184,5
339185,5
339186,5
339187,5
339188,5
339189,5
339190,5
339191,1
339192,5
339193,4
339194,5
339195,1
339196,5
339197,5
339198,5
339199,5
339200,5
339201,5
339202,2
339203,5
339204,5
339205,5
339206,5
339207,5
339208,3
339209,5
339210,5
339211,5
339212,5
339213,4
339214,5
339215,5
339216,5
339217,5
339218,5
339219,5
339220,5
339221,5
339222,5
339223,1
339224,5
339225,5
339226,5
339227,5
339228,5
339229,1
339230,5
339231,5
339232,5
339233,5
339234,5
339235,5
339236,5
339237,5
339238,5
339239,4
339240,5
339241,4
339242,3
339243,4
339244,5
339245,3
339246,5
339247,5
339248,3
339249,1
339250,1
339251,5
339252,5
339253,5
339254,5
339255,4
339256,3
339257,5
339258,4
339259,5
339260,5
339261,5
339262,4
339263,1
339264,5
339265,3
339266,1
339267,4
339268,5
339269,5
339270,5
339271,5
339272,5
339273,5
339274,1
339275,5
339276,1
339277,5
339278,5
339279,5
339280,5
339281,5
339282,5
339283,5
339284,5
339285,5
339286,5
339287,1
339288,5
339289,5
339290,5
339291,5
339292,5
339293,3
339294,5
339295,5
339296,1
339297,3
339298,1
339299,5
339300,5
339301,5
339302,4
339303,5
339304,5
339305,5
339306,2
339307,5
339308,5
339309,5
339310,5
339311,5
339312,5
339313,5
339314,5
339315,4
339316,5
339317,4
339318,5
339319,2
